IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
28.32,91.85,226.12,38.44,193.13,5.85,75.55,183.48,26.25,194.5,110.0,180.55,75.2,13.05,282.62,234.15,62.27,208.0681818181818,83.28,73.43,145.93,188.65,44.9,183.45,46.75,214.34,164.55,21.4
31.35,88.53,217.62,39.61,43.05,8.47,52.88,42.75,20.9,63.85,65.43,170.95,41.47,16.68,276.75,176.03,49.35,200.8409090909091,145.1,170.68,51.0,79.25,57.62,176.7,74.25,127.54,123.08,44.5
28.49,31.48,215.1,54.01,59.63,19.12,38.12,40.12,27.73,64.62,39.67,144.75,32.84,21.25,291.72,324.95,41.8,207.11363636363637,40.92,177.33,145.8,22.3,40.95,30.65,64.5,33.92,41.05,42.38
53.57,27.92,196.38,57.2,53.48,39.98,47.1,43.65,38.05,76.88,318.0,142.3,42.61,43.35,277.83,185.55,49.35,178.8409090909091,86.33,89.3,147.93,24.3,47.55,18.95,83.0,39.42,57.17,74.7
64.67,51.17,218.65,57.29,31.87,86.93,44.45,51.45,27.52,186.62,98.97,135.22,39.59,50.25,281.73,221.43,54.55,188.29545454545453,116.2,79.17,162.72,26.88,53.98,46.1,59.5,66.91,120.77,199.1
178.70583333333335,81.73,280.68,72.07,149.03,122.03,85.55,54.65,53.52,86.8,279.25,176.0,80.07,50.92,257.75,95.3,102.83,194.88636363636363,129.03,77.75,184.15,78.12,107.53,56.7,63.75,121.93,99.5,179.3
179.27692307692303,40.15,186.78,69.77,182.24,144.0,94.78,187.98,23.18,209.62,290.07,181.1,53.26,44.67,229.47,100.12,94.15,192.14583333333334,175.38,62.83,168.38,83.97,118.5,129.82,56.5,111.36,208.05,105.93
79.8,89.4,183.32,70.8,76.88,95.53,69.53,79.47,45.3,105.78,280.92,185.85,99.98,68.7,148.8,85.05,97.65,91.25,116.7,67.45,166.73,53.85,182.9523076923077,53.25,77.75,139.68,113.22,143.28
112.67,115.95,155.1,92.79,74.74,117.57,83.88,96.0,45.4,99.2,309.3,180.78,123.84,64.0,132.1,91.78,115.85,143.75,103.55,84.2,160.88,51.75,200.5184615384615,78.47,67.25,145.79,86.75,173.28
115.24,106.58,173.9,97.21,77.94,98.22,81.9,117.85,68.75,105.62,306.55,188.85,109.37,77.0,132.1,82.3,120.95,117.0,108.72,86.42,159.62,71.83,202.77153846153846,57.1,71.0,124.33,108.25,189.7
112.49,100.5,149.88,90.9,113.78,83.6,89.48,82.67,45.28,107.95,291.0,174.7,122.51,85.67,123.9,91.12,107.68,118.25,86.3,93.03,170.43,67.6,212.6307692307692,73.4,73.0,122.99,89.93,163.6
132.96,63.38,142.73,113.79,99.28,47.48,113.95,176.82,55.6,92.47,289.2,174.85,126.45,113.68,121.05,59.38,109.62,99.0,83.03,82.9,175.7,60.48,117.0,53.55,83.25,120.19,112.02,139.25
219.84,201.22,222.88,159.12,194.24,136.05,214.78,281.08,143.97,106.03,161.55,191.57,159.57,185.9,211.9,201.5,179.78,132.75,278.05,101.55,205.65,129.12,165.75,142.93,158.75,170.18,172.02,197.2
229.41,212.03,146.28,212.21,215.97,234.45,188.6,241.62,170.7,214.78,30.88,316.48,220.28,203.28,208.88,139.5,203.1,230.5,213.68,134.9,275.83,168.78,235.3,179.55,238.75,198.94,211.78,212.47
188.24,215.5,104.3,236.43,262.83,209.4,230.65,212.28,136.82,313.27,186.75,106.53,181.66,259.92,251.85,274.33,261.05,254.0,277.43,136.8,278.93,158.1,207.38,208.88,242.5,78.86,246.57,101.32
15.29,245.77,6.17,131.23,147.88,264.25,93.78,335.82,68.25,308.3,311.75,236.02,174.78,258.45,269.23,262.6,171.15,210.0,295.0,58.4,195.38,85.88,100.1,211.87,158.5,159.68,187.85,182.2
23.77,101.4,113.1,110.82,70.14,349.68,54.7,109.55,22.9,258.95,296.73,144.35,63.27,175.52,265.95,288.02,51.67,175.75,320.62,52.17,166.85,27.27,20.7,37.97,216.25,170.73,30.02,156.77
30.79,58.02,147.78,111.7,57.01,95.33,44.23,25.55,18.45,102.0,90.17,120.85,24.16,94.12,266.62,314.0,35.75,183.6346153846154,245.78,186.33,123.88,19.62,32.3,176.03,203.25,105.52,19.95,112.78
121.87,26.25,116.95,55.76,50.31,48.3,50.7,42.62,30.88,52.5,164.9,141.18,35.6,23.15,255.25,344.15,61.92,186.32692307692307,103.05,52.2,136.33,26.15,46.6,256.15,113.75,34.67,43.58,142.65
44.94,26.93,107.62,40.6,50.16,54.35,39.85,48.2,28.7,75.55,30.42,137.45,55.09,25.93,223.8,265.88,70.7,196.27272727272728,83.45,93.33,147.5,24.9,38.3,37.58,111.5,72.39,43.97,54.93
52.75,36.65,133.43,51.53,71.2,72.4,43.53,47.1,30.78,59.75,229.22,140.38,52.93,33.85,241.62,87.55,58.58,192.95454545454547,63.2,67.65,141.15,25.98,58.02,103.62,116.25,95.3,55.1,76.75
57.08,23.4,144.57,43.94,58.18,72.28,46.67,47.97,25.17,76.95,298.8,144.93,51.73,44.65,221.48,51.83,55.55,190.5681818181818,59.3,97.55,155.5,38.6,53.33,26.22,64.75,102.74,78.33,104.7
65.12,44.42,232.7,53.78,63.21,77.42,66.75,50.0,37.65,78.5,286.45,145.05,47.19,45.48,253.52,85.68,64.55,186.1818181818182,53.55,78.53,162.45,49.12,72.75,44.12,68.75,114.0,70.72,125.3
57.8,49.12,163.25,66.49,71.68,73.4,76.97,64.78,36.47,86.7,277.83,165.62,62.18,42.85,175.3,64.67,83.15,174.54545454545453,72.55,78.38,168.12,58.52,92.2,61.25,56.5,116.39,84.4,130.2
63.14,60.75,171.25,58.73,65.82,73.58,59.52,58.45,38.97,73.38,277.0,159.75,52.96,43.25,217.05,33.38,72.02,187.35416666666666,72.95,78.82,161.88,31.68,65.75,57.42,91.5,111.49,75.53,131.1
71.73,61.32,179.3,67.94,75.23,73.58,60.5,67.5,34.58,82.17,277.98,167.55,67.78,59.12,163.88,63.28,81.0,185.625,73.58,70.1,161.22,38.17,96.5,57.05,66.0,114.27,91.55,140.62
86.61,44.38,187.8,65.77,73.27,84.47,63.75,75.28,32.25,85.67,279.75,153.18,36.44,56.9,220.6,56.9,89.6,197.14583333333334,78.28,60.4,171.98,69.28,103.17,47.3,69.25,107.97,94.28,123.6
101.27,47.75,187.5,72.65,71.01,73.92,79.15,85.67,41.33,86.18,279.5,178.25,70.0,63.68,147.12,60.92,97.82,181.10416666666666,83.05,76.6,179.88,76.22,105.38,59.95,50.5,117.58,98.7,139.65
99.93,44.42,180.7,79.79,71.32,75.8,76.5,106.53,42.1,93.68,273.98,169.53,100.21,69.58,151.68,83.75,94.08,185.08333333333334,78.68,63.82,171.65,73.95,99.1,53.38,63.5,109.83,92.27,122.5
93.78,38.45,181.95,76.64,54.78,81.45,75.48,88.55,39.65,92.73,274.88,172.28,83.14,66.35,160.55,83.17,94.85,182.66666666666666,88.42,73.55,170.15,64.15,101.03,51.83,66.0,117.35,83.9,129.15
99.91,53.65,178.27,81.76,67.28,93.15,75.17,85.75,40.12,101.82,274.9,171.0,104.71,71.97,134.55,82.72,92.38,181.03846153846155,92.78,63.92,156.15,59.77,107.12,50.73,77.5,112.34,82.7,130.95
105.62,83.85,177.02,86.86,77.87,89.47,84.0,93.6,44.58,101.22,281.43,172.1,104.64,96.55,143.25,82.15,99.47,72.25,93.08,80.38,171.78,67.8,103.72,56.22,74.25,115.82,88.48,151.05
123.92,87.45,180.35,101.23,97.81,97.7,90.47,142.43,44.22,101.0,291.77,181.55,119.13,88.9,127.85,83.25,103.47,98.0,99.47,91.03,181.52,67.15,115.07,76.92,77.5,124.27,91.85,159.93
109.13,87.88,174.6,90.27,113.06,82.12,103.83,133.57,42.12,99.33,292.43,177.47,116.61,84.55,127.05,79.38,102.75,95.75,92.17,93.38,186.25,79.18,107.9,84.75,79.25,125.47,89.6,161.8
119.96,85.92,177.72,93.34,100.57,112.65,106.88,136.25,45.9,103.83,289.23,178.07,111.25,98.42,134.7,84.93,108.28,105.25,91.6,88.95,184.88,74.1,107.18,76.42,73.5,124.83,94.7,156.42
131.44,102.38,184.7,104.62,147.67,148.6,120.05,152.93,54.8,113.4,298.52,184.3,125.81,122.2,126.9,89.65,119.8,117.5,106.17,96.38,203.35,89.05,118.67,96.53,83.25,135.75,100.2,169.65
139.43,101.17,189.85,118.23,158.59,139.47,116.38,161.73,53.5,115.53,298.8,190.1,128.94,117.72,112.9,95.05,123.5,107.25,106.57,97.25,203.5,83.35,121.05,104.0,83.5,131.97,111.0,164.12
126.65,92.1,184.65,102.33,153.62,120.55,112.47,153.3,48.53,115.12,297.23,191.0,126.5,105.08,127.03,93.03,115.07,108.5,106.8,91.92,199.7,74.62,115.65,98.85,82.5,137.83,107.15,167.82
118.58,97.3,176.12,90.93,123.0,87.85,107.97,131.03,47.83,106.78,289.7,181.25,116.28,101.92,120.73,89.83,108.57,88.75,100.32,90.4,183.05,74.12,113.25,81.72,82.0,128.08,91.95,155.65
118.94,83.67,168.55,98.93,80.7,98.5,94.58,106.35,44.97,106.65,285.18,177.65,116.47,93.23,127.57,86.78,103.57,115.25,85.95,87.92,183.5,66.12,106.3,76.95,80.25,117.59,90.22,141.53
96.19,64.45,153.62,87.37,88.24,72.07,93.67,100.05,40.73,95.78,281.02,167.23,106.11,75.2,143.4,58.33,97.78,90.75,76.9,81.05,170.78,70.08,97.25,62.25,77.25,114.33,78.9,136.4
98.95,74.0,173.55,79.55,89.75,77.0,74.75,99.3,41.67,95.68,280.65,166.12,101.59,66.1,143.47,70.17,94.75,98.25,83.47,87.9,172.03,46.03,98.45,64.33,80.0,114.99,77.88,141.2
87.6,78.65,173.43,85.16,77.92,90.95,73.3,72.33,41.17,101.88,279.02,175.88,99.52,72.65,141.83,73.97,88.25,89.75,92.75,77.22,140.43,48.8,102.12,45.03,75.0,115.66,79.83,142.72
73.88,87.58,180.52,78.23,84.47,107.6,76.35,75.62,40.35,102.72,276.9,177.07,110.27,57.7,118.57,81.85,88.2,101.75,97.72,73.35,168.18,53.88,105.75,175.59285714285716,72.25,126.39,91.25,151.75
77.57,87.92,178.05,78.43,83.31,90.15,70.72,67.95,41.65,101.15,279.05,176.55,80.52,79.5,125.05,80.45,75.7,97.5,95.7,77.7,165.22,34.12,109.45,180.05642857142857,71.75,120.95,87.5,152.9
78.52,83.9,180.15,80.32,83.4,93.8,79.47,58.85,37.05,102.33,280.73,175.9,115.53,74.58,124.05,79.03,81.62,97.0,97.7,73.17,162.25,57.7,106.03,180.25500000000002,77.25,118.28,89.85,151.75
116.6,83.05,179.68,85.1,82.46,108.05,87.95,97.25,44.5,105.3,287.0,179.22,112.55,82.12,134.98,77.17,105.33,84.25,94.82,78.85,174.93,65.4,111.65,158.1242857142857,74.0,121.99,89.58,152.1
111.4,84.9,177.45,82.67,80.7,92.05,81.88,101.5,42.8,105.22,284.45,174.4,109.17,80.85,119.95,83.17,103.43,86.5,93.8,75.98,165.12,59.65,108.9,152.24857142857144,74.75,126.17,83.62,153.02
91.82,86.25,176.5,80.14,78.41,106.82,87.7,86.23,45.28,104.45,286.55,177.45,109.96,78.28,138.2,78.85,95.8,90.75,93.97,76.55,168.4,65.2,102.62,153.83466666666666,77.75,123.62,84.95,150.4
116.46,90.57,184.18,95.48,108.78,113.53,105.12,133.45,46.15,105.08,290.12,179.55,115.85,94.95,136.43,81.82,102.65,101.25,99.68,89.12,182.7,76.38,111.62,159.08733333333333,73.0,127.16,95.78,157.0
111.63,89.23,180.8,92.24,129.17,98.03,103.25,123.9,45.83,101.45,291.73,175.28,114.23,85.5,133.38,77.43,103.42,101.0,100.8,89.7,187.27,75.65,108.72,150.53,80.25,128.39,83.2,156.08
121.55,83.8,183.35,96.16,107.27,116.35,96.78,140.18,49.7,104.6,287.55,182.75,122.55,99.9,119.0,80.75,110.45,94.5,102.38,90.18,182.8,67.1,109.05,146.398,75.25,123.02,88.08,158.78
132.38,100.08,187.98,108.51,139.71,142.83,100.65,145.75,48.8,112.62,294.52,187.15,124.24,109.62,109.0,89.9,111.7,104.5,105.75,87.75,192.15,71.8,114.4,157.844,78.25,134.85,101.53,160.28
133.48,104.33,186.62,101.8,155.44,125.45,106.1,147.62,47.42,116.58,297.8,187.83,128.37,105.18,103.28,90.12,114.12,109.5,106.65,92.92,202.9,77.88,115.2,170.218,78.0,135.65,104.45,164.95
114.5,95.43,182.82,89.96,123.42,91.05,100.45,138.2,48.97,103.68,291.5,178.6,117.55,84.42,127.8,84.33,106.28,95.5,96.12,91.65,188.1,71.5,105.62,158.93533333333335,72.5,130.66,91.05,158.9
116.36,98.7,185.78,89.27,137.74,100.3,103.67,126.28,47.75,103.38,293.3,186.07,121.29,98.1,117.22,84.05,108.3,100.0,98.77,95.95,187.95,77.67,111.62,153.53933333333333,81.5,131.98,91.9,161.8
120.45,98.92,187.35,104.71,130.46,138.55,109.45,140.97,51.42,112.03,294.65,187.22,125.47,101.55,126.05,89.1,113.17,102.75,103.72,89.53,187.65,79.95,113.57,162.70533333333333,80.0,135.8,103.68,167.97
125.97,118.35,190.85,107.9,139.63,143.03,111.55,145.97,51.2,109.97,301.88,191.35,128.78,109.45,115.4,89.0,113.55,129.5,115.58,92.92,196.92,77.53,110.15,167.6886666666667,78.0,136.65,106.03,172.55
140.54,130.53,192.95,121.95,153.97,174.0,115.92,169.55,51.2,121.22,301.38,198.0,144.14,114.78,108.28,109.0,113.83,163.5,124.72,97.25,202.23,80.85,108.62,172.59000000000006,83.75,151.32,113.97,171.85
133.29,121.18,184.43,117.19,115.16,166.1,104.35,157.72,56.67,118.78,305.1,194.43,127.29,116.62,109.85,107.35,111.92,134.5,118.1,97.25,197.0,74.07,117.62,186.26200000000003,89.75,139.33,133.17,173.75
137.47,147.75,192.12,120.25,155.41,156.25,109.5,160.57,78.5,108.18,300.65,187.1,142.72,127.78,124.93,103.97,138.7,154.75,115.6,98.15,121.94,80.33,119.65,102.28,96.75,153.11,118.42,165.25
145.87,125.6,186.07,135.69,173.86,167.53,91.38,171.5,93.12,85.6,293.25,176.45,136.76,121.38,130.05,59.55,142.22,142.5,128.4,103.32,119.93733333333333,67.05,143.97,112.07,83.0,149.34,112.15,178.43
102.68,128.42,187.7,112.99,147.25,144.25,92.43,106.9,76.75,96.05,301.42,181.2,128.37,56.62,117.03,67.92,118.3,142.0,116.18,94.93,130.43266666666665,64.53,144.8,108.78,93.5,153.13,116.95,180.88
81.93,142.6,193.45,64.07,75.77,163.38,86.72,67.88,33.6,98.83,295.27,176.82,100.02,57.2,124.65,81.62,93.9,126.0,124.45,75.82,133.98066666666665,69.25,104.53,43.58,92.25,134.37,91.75,180.12
80.98,156.78,182.38,67.27,80.03,67.45,91.22,79.4,31.4,104.65,277.07,160.55,69.25,62.28,174.65,70.7,77.95,98.75,138.22,82.28,161.5,68.72,81.47,53.35,87.5,147.07,76.38,180.1
90.17,105.85,171.35,67.81,82.39,50.48,89.0,101.4,35.0,100.75,283.48,173.03,71.99,68.05,154.4,76.4,98.18,112.25,102.78,76.17,161.00866666666664,66.2,100.88,62.8,85.5,149.43,83.25,181.83
89.84,86.92,127.4,76.67,73.04,37.92,81.6,95.97,34.5,118.5,313.52,242.88,132.28,61.07,124.2,105.53,94.6,146.5,41.95,79.22,175.22,73.22,106.35,65.03,74.25,102.7,144.8,88.77
113.67,79.52,167.85,80.64,61.41,66.8,67.82,83.8,34.12,101.1,309.83,178.22,137.88,89.73,196.35,91.82,99.15,201.75,104.88,61.3,168.85,69.38,111.43,64.65,62.25,147.64,124.85,102.0
98.08,87.8,181.4,78.79,123.27,91.42,76.25,95.95,43.92,106.12,309.88,182.05,138.95,62.42,124.95,93.8,103.12,188.75,118.72,64.38,176.55,71.17,120.15,61.38,60.25,144.73,118.1,159.02
119.66,98.35,274.02,111.85,154.26,145.75,80.1,154.55,88.42,113.85,322.95,181.77,144.83,110.12,111.2,112.43,135.32,156.0,136.23,100.6,180.03,77.8,141.98,96.72,70.5,139.75,138.5,184.27
147.13,170.5,267.88,141.11,45.77,181.72,78.22,189.15,131.27,124.45,330.25,182.62,169.24,128.97,147.25,110.0,153.05,145.0,146.03,111.1,220.28,63.53,159.62,130.9,97.25,175.35,135.82,242.07
180.19,180.2,160.85,159.72,209.88,172.5,76.08,227.02,130.8,115.65,180.05,180.1,181.8,155.27,240.55,100.28,168.8,164.5,142.3,104.3,206.35,63.27,196.78,160.18,131.25,155.28,142.88,184.38
141.21,141.98,237.17,156.85,93.15,167.15,57.85,228.28,78.03,106.55,174.75,182.02,153.5,124.28,292.45,87.03,146.85,219.25,120.25,88.12,130.0,25.3,220.68,137.28,106.25,156.12,120.85,229.7
93.41,175.5,167.93,143.14,57.06,161.38,65.15,220.02,134.8,81.03,23.23,180.88,173.42,72.55,282.77,89.85,143.95,210.25,141.03,129.1,120.35,30.7,230.9,263.75,80.25,153.91,156.65,163.22
65.47,113.12,280.73,126.08,50.47,160.2,68.45,174.9,47.85,76.65,67.15,181.23,106.87,57.98,269.52,80.48,123.65,229.25,74.62,64.53,173.95,49.85,215.82,34.43,89.5,159.88,109.4,111.62
83.25,191.12,313.12,85.84,47.74,161.82,50.8,106.62,40.17,109.45,101.45,180.97,152.74,47.73,268.32,115.03,80.47,206.25,108.77,68.43,169.5,22.53,161.53,33.35,47.25,161.38,173.68,195.72
170.575,238.28,224.75,72.7,31.48,162.45,57.77,247.77,72.38,261.7,107.33,180.88,189.08,34.3,274.02,108.25,70.72,212.5,133.53,205.62,219.2,28.7,148.5,179.73,46.75,150.0,216.62,105.78
159.93333333333334,154.57,240.93,81.03,37.43,162.43,57.8,301.25,33.88,92.72,82.88,181.35,189.69,37.77,268.85,112.22,69.55,168.25,146.53,74.82,246.53,39.17,194.72,232.6,52.0,185.72,184.72,119.3
93.17,229.62,145.83,86.16,51.51,137.23,71.55,285.23,143.38,101.53,106.1,174.9,189.72,60.7,241.95,117.07,85.92,216.0,164.32,204.43,226.78,78.9,153.68,286.05,142.75,227.25,155.1,178.78
119.8,245.55,67.8,138.67,124.17,91.17,65.65,303.7,146.12,123.3,61.0,172.28,224.83,102.0,208.07,107.85,169.93,150.96666666666667,124.72,55.1,139.75,109.22,142.55,306.98,113.0,145.82,172.2,203.65
233.92,256.23,186.18,206.95,45.82,171.8,60.38,294.9,79.08,112.65,122.2,189.42,131.19,156.65,187.82,89.0,216.12,162.08333333333334,239.1,140.82,116.03,193.43,153.1,305.95,191.5,127.88,185.75,155.38
91.47,148.5,60.72,122.71,77.25,134.77,85.62,86.55,61.7,115.65,72.0,151.88,150.98,164.65,186.5,100.92,310.7,159.48533333333336,324.62,138.85,195.07,275.83,212.75,281.9,249.75,121.27,158.75,233.07
34.55,124.15,122.65,100.16,74.25,126.17,106.82,104.82,36.17,136.25,73.23,205.32,164.8,128.12,232.88,126.12,305.43,167.61666666666667,127.12,150.73,57.43,252.32,228.78,187.05,170.0,163.36,111.93,292.35
55.92,82.0,132.12,96.27,133.92,118.12,93.17,265.07,121.05,116.75,41.95,217.6,168.88,29.12,189.6,56.08,109.6,171.0,67.97,106.65,182.97,255.2,226.52,236.05,109.5,147.88,111.88,174.0
94.86,92.83,140.38,215.5,166.5,84.95,90.42,311.75,36.8,121.75,291.12,118.18,230.05,185.07,246.65,161.25799999999998,96.8,165.5,79.53,57.23,194.68,70.03,83.88,255.1,160.75,50.96,57.75,228.0
95.73,66.33,171.23,154.82,138.16,152.03,102.9,113.35,39.2,121.97,264.15,119.7,153.0,165.2,193.18,85.8,109.33,144.5,60.2,79.35,187.15,49.9,340.9,83.68,210.75,221.27,117.65,176.8
53.09,200.93,121.85,88.98,59.73,133.55,86.75,265.12,26.8,97.1,258.02,166.72,129.97,167.62,190.07,86.38,26.45,163.75,82.47,263.2,178.3,38.88,115.95,106.53,135.75,186.56,73.92,304.55
213.78,145.97,152.62,102.02,47.17,62.53,89.55,241.43,32.23,115.12,128.0,134.3,79.16,196.18,271.12,107.02,86.0,142.25,74.22,156.7,182.18,55.82,44.4,35.38,207.0,234.47,20.85,96.35
42.49,244.95,205.3,159.36,59.81,162.62,83.92,330.28,118.0,113.62,189.95,202.22,150.1,269.0,214.73,152.07,193.53,144.5,189.6,72.72,154.2,48.25,47.62,172.7,211.75,301.32,196.2,261.02
34.72,252.38,92.2,123.87,31.95,228.55,65.2,340.6,48.52,271.0,50.2,320.9,225.74,108.55,261.75,151.57,251.42,234.5,211.55,286.62,273.35,49.15,210.38,293.55,155.75,229.59,234.05,299.75
72.21,255.97,105.7,185.93,240.08,270.1,67.5,348.68,176.57,277.02,96.3,326.3,255.7,70.55,210.82,232.7,274.3,228.5,254.47,161.95,340.12,158.92,271.3,236.53,170.25,242.9,226.48,292.75
235.86,265.73,254.15,231.17,247.69,308.2,191.28,264.05,179.82,309.45,86.83,342.98,255.31,233.12,257.77,263.55,271.6,215.5,233.35,192.03,196.35,249.52,282.68,256.48,246.75,200.36,144.72,145.12
267.2,249.45,180.82,260.29,135.0,251.82,223.62,251.9,103.88,284.65,263.7,326.85,222.79,244.8,255.88,232.97,298.38,219.25,255.48,164.98,180.57,294.6,240.95,266.85,201.25,193.08,216.55,194.2
213.78,222.45,200.55,226.62,183.56,223.8,219.0,226.15,57.52,290.73,54.58,314.12,178.07,213.67,252.83,175.5,319.88,214.25,208.95,96.07,253.43,244.97,242.08,286.15,181.5,203.99,237.35,282.62
103.06,255.45,324.62,231.57,90.22,223.8,219.0,198.43,124.22,298.73,59.3,278.0,217.41,144.35,259.07,197.03,284.52,218.75,194.9,269.62,250.05,234.65,247.15,275.8,220.75,217.16,247.4,312.4
77.48,248.47,87.22,218.4,268.73,250.57,228.75,309.3,176.62,268.38,79.15,252.55,256.4,130.35,213.22,219.53,257.77,234.25,244.02,151.03,334.43,230.2,245.4,217.82,233.0,278.62,224.7,304.02
256.38,228.88,4.78,259.99,273.05,292.03,270.85,264.02,164.7,284.15,56.7,336.57,267.25,253.78,226.43,244.1,231.98,228.75,275.12,156.75,179.7,255.32,267.7,208.35,247.25,233.19,242.7,307.12
255.54,261.43,280.95,249.03,244.76,302.55,240.23,269.12,186.0,276.38,106.58,324.45,259.99,237.32,233.88,233.55,271.83,220.0,279.02,170.9,300.67,217.7,268.18,223.25,248.25,254.27,239.95,328.42
264.02,281.9,99.78,271.1,272.79,298.45,227.03,277.38,184.1,296.57,96.08,97.85,298.97,249.85,248.6,258.12,287.57,221.75,276.98,166.6,333.7,199.25,275.65,204.33,256.25,317.94,258.9,17.4
300.24,258.62,33.05,285.32,147.17,339.23,192.28,319.05,256.0,312.25,313.92,44.15,327.74,276.55,253.7,269.17,336.48,203.25,299.93,257.55,249.1,130.9,304.7,247.92,265.75,101.12,278.75,188.68
332.01,290.55,109.47,302.87,185.02,338.33,241.53,173.55,121.72,310.45,84.83,64.15,192.42,280.95,255.45,280.48,283.82,195.0,310.9,292.02,256.38,220.78,231.38,304.73,268.0,302.28,270.33,139.68
316.06,262.15,100.65,303.05,222.46,310.1,314.23,298.25,93.2,315.4,51.8,206.55,210.58,262.3,213.4,283.97,285.57,226.5,298.12,104.17,256.05,252.62,330.15,240.4,247.0,222.27,250.15,141.38
277.41,249.53,5.05,279.6,260.55,328.02,297.62,220.23,174.7,318.6,38.35,346.75,249.66,241.5,199.53,285.9,268.05,207.0,304.02,149.6,313.7,210.28,246.7,191.93,258.75,234.75,230.82,277.35
273.9,267.6,16.85,265.18,292.38,317.05,276.33,198.8,181.28,286.25,60.78,266.93,270.66,252.72,218.15,253.77,291.07,215.25,301.98,196.47,331.98,251.72,266.73,210.2,247.25,284.74,242.4,324.05
293.5,280.05,17.55,277.61,294.57,330.07,271.92,317.02,177.05,297.77,98.22,180.38,275.06,251.4,242.8,267.55,291.48,217.25,292.4,214.22,178.43,258.6,309.58,248.0,267.25,297.21,256.4,341.4
274.56,299.25,18.85,258.18,289.37,187.3,270.73,311.15,153.8,302.65,103.88,99.15,278.5,265.5,245.75,272.17,295.4,203.25,299.02,198.25,9.7,264.12,296.43,242.88,261.25,318.67,249.55,91.5
285.87,296.35,267.97,241.36,274.23,256.68,216.53,329.07,142.5,296.82,94.6,101.9,230.47,230.47,227.6,220.28,318.95,235.5,306.95,219.17,112.05,263.0,253.88,254.78,252.5,312.5,233.45,182.2
289.77,247.23,29.98,255.33,197.51,352.73,206.15,310.27,87.82,306.9,89.35,125.43,232.58,268.9,227.32,291.12,308.8,211.75,304.65,206.45,116.8,250.5,222.6,258.98,260.75,130.91,269.98,260.55
205.62,302.95,110.2,204.88,105.94,258.23,233.43,329.77,79.33,299.88,83.28,242.28,151.86,95.2,244.05,265.38,92.12,134.25,198.65,211.62,76.95,230.52,30.45,308.1,140.75,178.8,136.73,183.4
72.72,196.75,150.45,71.55,61.47,152.78,61.52,188.85,27.62,88.03,239.95,141.72,39.12,42.98,234.82,270.15,115.2,116.25,135.35,191.75,128.12,40.02,70.55,337.5,81.5,36.04,49.9,63.45
35.09,55.2,141.8,83.35,82.01,126.05,89.53,38.4,35.67,94.97,288.15,153.62,72.52,18.75,202.65,89.05,74.95,117.25,78.75,68.6,158.57,55.78,60.93,48.12,151.75,69.74,69.08,80.92
63.17,160.22,110.53,78.36,120.44,270.2,94.62,38.9,33.08,189.68,175.08,228.5,87.86,48.73,200.85,231.0,71.1,146.25,171.07,73.42,188.2,72.67,41.23,74.17,176.75,266.57,100.47,148.00285714285715
141.35,259.77,95.77,64.53,208.95,307.6,121.0,27.05,186.35,300.73,70.7,333.25,164.99,49.55,196.0,250.05,158.68,205.25,315.3,98.93,317.73,183.65,61.22,146.2,167.75,273.33,234.45,310.9
138.27,261.52,16.32,94.5,324.61,306.38,60.1,256.2,92.6,297.48,98.22,174.18,269.36,182.18,236.23,273.85,305.38,220.75,298.25,199.15,160.28,246.53,147.27,276.5,196.75,306.01,241.12,314.72
55.39,272.77,169.23,96.07,182.81,311.62,49.35,13.6,64.85,305.82,157.33,329.62,93.0,30.3,261.02,274.98,105.95,209.75,297.73,113.23,90.35,220.6,24.65,287.45,205.0,247.99,234.48,20.9
36.48,237.88,273.48,50.72,149.79,279.5,84.15,30.38,30.62,231.75,214.82,177.35,45.23,35.78,257.85,297.1,62.15,213.75,257.0,140.62,241.88,78.85,33.65,153.88,172.75,157.31,162.25,154.76937500000003
44.69,271.6,156.32,80.87,157.0,243.07,89.05,36.45,33.17,264.62,104.3,128.73,71.82,43.38,263.25,236.07,72.8,219.25,183.9,76.17,194.35,80.4,61.28,67.85,99.5,210.48,140.48,165.03
69.25,130.62,152.32,60.05,85.83,207.57,59.97,62.88,25.52,81.95,93.67,135.3,38.98,48.65,217.28,109.22,49.03,175.0,171.02,51.58,149.65,32.23,72.38,36.32,90.5,147.23,72.83,178.5125
66.47,131.5,230.35,69.76,76.49,162.35,82.8,58.95,33.3,95.77,93.85,151.88,45.33,63.85,196.02,88.35,75.7,239.25,123.35,88.92,173.9,69.45,102.45,52.43,60.75,165.43,116.45,175.938125
