IHBAS-CPCB,Shadipur-CPCB,RK-Puram-DPCC,NSIT-Dwarka-CPCB
0.07,-0.03,0.0,0.29
0.08,-0.04,0.0,0.3
0.09,-0.03,0.0,0.29
0.1,-0.05,0.0,0.3
0.09,-0.02,0.0,0.3
0.08,-0.03,0.0,0.16666666666666666
0.08,-0.02,0.0,0.22600000000000003
0.09,-0.03,0.002727272727272727,0.22400000000000003
0.08,-0.02,0.017,0.21799999999999997
0.08,-0.03,0.02,0.20099999999999998
0.09,-0.01,0.034999999999999996,0.3
0.08,-0.03,0.07222222222222223,0.26
0.11,-0.03,0.11,0.22
0.08,-0.04,0.13399999999999998,0.17
0.07,-0.05,0.15,0.16
0.05,-0.05,0.2,0.15
0.07,-0.06,0.05,0.14
0.07,-0.06,0.03,0.14
0.07,-0.06,0.03,0.14
0.07,-0.07,0.03,0.15
0.08,-0.07,0.0,0.19
0.07,-0.06,0.0,0.23
0.05,-0.06,0.0,0.24
0.03,-0.05,0.0,0.26
0.05,-0.05,0.0,0.26
0.04,-0.04,0.0,0.27
0.06,-0.04,0.0,0.27
0.06,-0.03,0.0,0.27
0.06,-0.04,0.0,0.27
0.06,-0.03,0.0,0.27
0.06,-0.04,0.0,0.28
0.06,-0.03,0.0,0.29
0.06,-0.04,0.0,0.29
0.06,-0.02,0.0,0.29
0.05,-0.04,0.0,0.28
0.06,-0.03,0.03,0.24
0.08,-0.05,0.05,0.22
-0.07,-0.04,0.23,0.19
-0.07,-0.06,0.23,0.15
-0.08,-0.05,0.08,0.13
-0.08,-0.06,0.05,0.13
-0.09,-0.06,0.0,0.14
-0.1,-0.08,0.1,0.15
-0.1,-0.08,0.15,0.16
-0.1,-0.07,0.08,0.2
-0.1,-0.01,0.02533333333333333,0.16727272727272727
-0.09571428571428572,0.0,0.0,0.12999999999999998
-0.1,-0.01,0.0,0.13545454545454547
-0.09999999999999999,-0.02,0.0,0.12545454545454546
-0.17,-0.02,0.0,0.10818181818181817
-0.11,-0.02,0.0,0.08363636363636363
-0.08,-0.02,0.0,-0.2
-0.07,-0.01,0.0,-0.16
-0.06,-0.02,0.0,-0.1
-0.07,-0.01,0.0,-0.08
-0.06,-0.01,0.0,-0.06
-0.06,0.0,0.0,-0.05
-0.05,-0.01,0.0,-0.08
-0.04,0.0,0.0,-0.06
-0.06,-0.03,0.0,0.13
-0.05,-0.03,0.0,0.21
-0.03,-0.03,0.12,0.2
-0.02,-0.05,0.33,0.19
0.0,-0.05,0.35,0.19
0.0,-0.04,0.17,0.16
-0.01,-0.06,0.23,0.15
0.0,-0.06,0.2,0.16
-0.01,-0.07,0.18,0.18
-0.02,-0.06,0.03,0.21
-0.04,-0.03,0.05733333333333334,0.06
-0.05,-0.04,0.0,-0.11
-0.06,-0.04,0.05,0.11
-0.07,-0.03,0.0,0.23
-0.07,-0.03,0.0,0.27
-0.08,-0.03,0.0,0.28
-0.08,-0.02,0.0,0.29
-0.06,-0.03,0.0,0.28
-0.05,-0.02,0.0,0.24
-0.05,-0.02,0.0,0.2
-0.04,-0.01,0.0,0.23
-0.05,-0.02,0.0,0.27
-0.05,-0.01,0.0,0.26
-0.06,-0.02,0.0,0.27
-0.04,-0.01,0.00375,0.23
-0.04,-0.03,0.0071428571428571435,0.21
-0.58,-0.03,0.05833333333333333,0.19
-0.59,-0.04,0.0,0.18
-0.6,-0.05,0.105,0.18
-0.6,-0.06,0.045000000000000005,0.17
-0.59,-0.06,0.037142857142857144,0.15
-0.6,-0.07,0.04125,0.15
-0.61,-0.07,0.04,0.15
-0.61,-0.07,0.0,0.17
-0.58,-0.06,0.0,0.18
-0.61,-0.05,0.0,0.2
-0.64,-0.05,0.0,0.23
-0.65,-0.05,0.0,0.23
-0.66,-0.04,0.0,0.25
-0.62,-0.04,0.0,0.25
-0.62,-0.04,0.03,0.27
-0.64,-0.04,0.0,0.27
-0.64,-0.04,0.0,0.27
-0.63,-0.03,0.0,0.27
-0.63,-0.03,0.0,0.27
-0.63,-0.02,0.0,0.27
-0.63,-0.03,0.0,0.28
-0.64,-0.02,0.0,0.27
-0.65,-0.04,0.02875,0.23
-0.63,-0.03,0.04,0.2
-0.59,-0.05,0.08833333333333333,0.16
-0.04,-0.04,0.14,0.14
-0.03,-0.07,0.132,0.12
-0.03,-0.05,0.09000000000000001,0.1
-0.03,-0.07,0.07666666666666667,0.1
-0.03,-0.06,0.08285714285714287,0.12
-0.05,-0.09,0.08124999999999999,0.13
-0.07,-0.07,0.0,0.15
-0.09,-0.07,0.0,0.16
-0.09,-0.06,0.0,0.18
-0.09,-0.06,0.0,0.21
-0.13,-0.05,0.0,0.22
-0.13,-0.06,0.0,0.22
-0.07,-0.05,0.0,0.24
-0.06,-0.04,0.0,0.25
-0.06,-0.04,0.0,0.25
-0.06,-0.04,0.0,0.25
-0.06,-0.04,0.0,0.26
-0.06,-0.04,0.0,0.26
-0.07,-0.04,0.0,0.26
-0.07,-0.03,0.0,0.26
-0.07,-0.05,0.013000000000000001,0.26
-0.07,-0.04,0.054285714285714284,0.23
-0.19,-0.05,0.07666666666666667,0.19
-0.14,-0.05,0.10600000000000001,0.17
-0.1,-0.07,0.14200000000000002,0.16
-0.09,-0.06,0.24333333333333332,0.14
-0.08,-0.07,0.15000000000000002,0.12
-0.09,-0.07,0.122,0.12
-0.11,-0.09,0.09666666666666668,0.12
-0.14,-0.08,0.10714285714285714,0.13
-0.18,-0.08,0.04818181818181819,0.15
-0.2,-0.07,0.0,0.16
-0.2,-0.07,0.0,0.17
-0.18,-0.05,0.0,0.19
-0.18,-0.06,0.0,0.2
-0.18,-0.05,0.0,0.2
-0.14,-0.06,0.0,0.21
-0.12,-0.05,0.0,0.22
-0.13,-0.05,0.0,0.23
-0.13,-0.05,0.0,0.24
-0.13,-0.05,0.05666666666666667,0.25
-0.13,-0.05,0.03909090909090909,0.25
-0.14,-0.05,0.0,0.25
-0.14,-0.04,0.04777777777777778,0.27
-0.13,-0.05,0.06857142857142857,0.26
-0.14,-0.05,0.2125,0.23
-0.14,-0.05,0.2025,0.2
-0.13,-0.07,0.24000000000000002,0.17
-0.14,-0.05,0.2025,0.16
-0.14,-0.06,0.2,0.13
-0.15,-0.08,0.186,0.11
-0.16,-0.08,0.155,0.12
-0.23,-0.08,0.12142857142857143,0.12
-0.23,-0.09,0.13,0.12
-0.23,-0.07,0.0,0.14
-0.22,-0.08,0.0,0.15
-0.21,-0.06,0.0,0.17
-0.21,-0.07,0.0,0.21
-0.23,-0.05,0.0,0.22
-0.22,-0.06,0.05,0.22
-0.16,-0.04,0.2,0.23
-0.15,-0.06,0.08,0.23
-0.15,-0.05,0.0,0.24
-0.14,-0.05,0.05,0.25
-0.14,-0.03,0.17,0.25
-0.13,-0.04,0.1,0.26
-0.13,-0.04,0.12,0.26
-0.13,-0.04,0.08,0.26
-0.14,-0.04,0.08,0.26
-0.17,-0.04,0.2,0.23
-0.16,-0.03,0.23,0.2
-0.14,-0.04,0.18,0.17
-0.14,-0.04,0.28,0.15
-0.12,-0.04,0.23,0.13
-0.15,-0.05,0.23,0.13
-0.15,-0.05,0.23,0.13
-0.14,-0.06,0.28,0.14
-0.16,-0.05,0.32,0.18
-0.17,-0.05,0.25,0.2
-0.17,-0.04,0.23,0.21
-0.2742857142857143,-0.05,0.3,0.22
-0.2438461538461538,-0.03,0.38,0.24
-0.2,-0.04,0.28,0.26
-0.2,-0.02,0.35,0.28
-0.17,-0.04,0.28,0.28
-0.16,-0.01,0.05,-0.05
-0.155,-0.01,0.03,0.13636363636363635
-0.15375,0.0,0.23,0.1081818181818182
-0.14714285714285716,0.0,0.28,0.09090909090909093
-0.1366666666666667,0.0,0.15,0.08545454545454546
-0.27625,-0.01,0.1,-0.18
-0.17,-0.01,0.05,-0.13
-0.2966666666666667,-0.01,0.05,-0.09
-0.38375000000000004,-0.01,0.18,0.05
-0.3114285714285714,-0.02,0.23,0.21
-0.19,-0.02,0.23,0.13
-0.3766666666666667,-0.02,0.1,-0.01
-0.2744444444444445,-0.04,0.15,-0.03
-0.358,-0.04,0.2,-0.06
-0.2777777777777778,-0.06,0.15,-0.06
-0.24,-0.06,0.1,-0.05
-0.19,-0.08,0.25,-0.03
-0.17,-0.08,0.25,-0.01
-0.31625,-0.06,0.15,0.01
-0.37750000000000006,-0.05,0.18,0.03
-0.19,-0.05,0.12,0.04
-0.3742857142857143,-0.04,0.12,0.04
-0.5042857142857142,-0.04,0.2,0.05
-0.48666666666666664,-0.02,0.28,0.06
-0.30833333333333335,-0.03,0.25,0.07
-0.3116666666666667,-0.02,0.23,0.08
-0.33,-0.03,0.2,0.08
-0.3066666666666667,-0.01,0.23,0.08
-0.2885714285714286,-0.03,0.18,0.08
-0.16,-0.02,0.35,0.09
-0.16,-0.02,0.3,0.09
-0.36900000000000005,-0.02,0.35,0.09
-0.18,-0.02,0.47,0.07
-0.19,-0.01,0.35,0.05
-0.36,-0.01,0.55,0.04
-0.3261538461538462,-0.02,0.43,0.02
-0.22,-0.02,0.42,0.0
-0.21,0.0,0.5,0.02
-0.2,-0.01,0.55,0.02
-0.26,-0.02,0.47,0.03
-0.47076923076923083,-0.02,0.47,0.04
-0.77,-0.05,0.48,0.04
-0.6408333333333334,-0.03,0.38,0.05
-0.78,-0.03,0.18,0.06
-1.13,-0.02,0.15,0.07
-1.46,-0.04,0.2,0.09
-1.38,-0.02,0.190625,-0.02
-0.81,-0.02,0.0,0.095
-0.7587499999999999,0.01,0.15,0.06555555555555555
-0.8957142857142856,-0.03,0.28,0.08714285714285715
-0.892857142857143,0.0,0.2,0.054285714285714284
-0.8428571428571429,-0.02,0.1,0.04142857142857143
-0.7483333333333334,-0.01,0.12,0.05142857142857143
-0.72875,-0.01,0.18,0.021111111111111112
-1.1,-0.01,0.1,0.023
-1.08,-0.02,0.15,-0.18
-1.08,-0.02,0.28,-0.01
-0.8030000000000002,-0.01,0.15,0.03
-0.6791666666666666,-0.04,0.03,0.01
-1.11,-0.03,0.05,-0.01
-0.7190909090909092,-0.04,0.1,0.02
-1.09,-0.03,0.13714285714285715,-0.029333333333333333
-0.67,-0.03,0.115,-0.030000000000000002
-1.09,-0.03,0.0,-0.18
-0.6060000000000001,-0.02,0.3,-0.15
-1.04,-0.04,0.0,-0.1
-0.8374999999999999,-0.04,0.0,-0.02
-1.04,-0.03,0.0,0.03
-0.7525,-0.03,0.0,0.05
-0.6928571428571428,-0.03,0.0,-0.02
-0.74875,-0.02,0.0,-0.17
-1.16,-0.02,0.0,0.039999999999999994
-0.7600000000000001,-0.02,0.0,0.013333333333333336
-0.9179999999999998,-0.03,0.0,0.024285714285714282
-0.9259999999999999,-0.02,0.0,0.021666666666666667
-0.955,-0.03,0.03,0.025000000000000005
-0.9785714285714285,-0.01,0.1,0.04666666666666667
-1.19,-0.02,0.12,-0.0024999999999999988
-1.19,-0.01,0.12,-0.006666666666666668
-0.9990909090909091,-0.02,0.05,-0.017272727272727273
-1.07,0.0,0.18,0.0
-1.14,-0.02,0.2,0.0
-0.86,-0.02,0.2,-0.01
-1.11,-0.04,0.12,-0.04
-1.11,-0.04,0.0,-0.06
-1.11,-0.05,0.0,-0.08
-1.11,-0.05,0.05,-0.07
-1.1,-0.06,0.08384615384615383,-0.05
-0.52,-0.07,0.11166666666666668,-0.06
-1.01,-0.07,0.08692307692307694,-0.03
-1.15,-0.06,0.0,-0.02
-0.9341666666666667,-0.06,0.0,0.0
-0.8258333333333335,-0.05,0.0,0.01
-0.8008333333333334,-0.05,0.05,0.02
-1.19,-0.04,0.1,0.04
-1.1,-0.04,0.05,0.04
-1.07,-0.04,0.18,0.05
-1.08,-0.03,0.08,0.06
-1.06,-0.04,0.05,0.06
-1.07,-0.03,0.03,0.07
-1.07,-0.03,0.05,0.08
-1.07,-0.02,0.03,0.08
-1.07,-0.03,0.08,0.07
-1.07,-0.02,0.12,0.06
-1.06,-0.03,0.15,0.05
-1.1,-0.02,0.17,0.02
-0.11,-0.04,0.08,0.0
0.04,-0.03,0.03,-0.03
0.02,-0.05,0.12916666666666668,-0.07
0.04,-0.05,0.1488888888888889,-0.09
0.03,-0.06,0.138,-0.11
0.0,-0.05,0.0,-0.09
0.01,-0.06,0.1811111111111111,-0.02
0.03,-0.04,0.16099999999999998,0.0
0.04,-0.06,0.1366666666666667,0.04
0.0,-0.03,0.0,0.06
0.01,-0.04,0.12,0.05
-0.02,-0.01,0.23,0.07
-0.05,-0.01,0.23,0.07
0.05,-0.01,0.2,0.09
0.06,-0.01,0.1,0.09
0.03,-0.02,0.0,0.09
-0.03,-0.01,0.0,0.1
-0.05,-0.02,0.0,0.1
-0.03,-0.01,0.1,0.1
-0.02,-0.03,0.18,0.09
-0.04,-0.01,0.05,0.1
-0.01,-0.03,0.05,0.09
0.05,-0.02,0.28,0.08
0.02,-0.03,0.33,0.05
0.06,0.0,0.33,0.02
0.1,-0.02,0.28,0.04
0.01,-0.02,0.15,0.05
0.05,-0.03,0.08,0.05
0.1,-0.01,0.0,0.01
0.12,-0.02,0.10571428571428572,0.01
0.17,-0.02,0.10384615384615385,0.01
0.12,-0.04,0.0,0.03
-0.16916666666666666,-0.02,0.03,0.05
-1.14,-0.02,0.03,0.07
-0.38,-0.02,0.0,0.08
0.07,-0.02,0.0,0.08
0.07,-0.02,0.0,0.08
-0.5344444444444444,-0.02,0.0,0.06
-0.27125000000000005,-0.02,0.03,0.07
-0.20375000000000001,-0.01,0.0,0.08
-0.30625,-0.01,0.0,0.08
-0.44,-0.01,0.05,0.07
-0.5822222222222222,-0.01,0.0,0.02
0.2,0.0,0.12,-0.09
-0.56,-0.01,0.03,-0.14
-1.16,0.0,0.0,-0.05
-1.23,-0.02,0.08,0.04
-1.21,-0.01,0.08,0.0
0.14,-0.03,0.0,-0.01
0.18,-0.01,0.0,-0.06
0.13,-0.03,0.0,-0.010624999999999999
0.15,-0.02,0.09666666666666666,0.01
0.13,-0.05,0.18,0.0
-0.003636363636363635,-0.03,0.15,0.01
0.14,-0.05,0.1,0.04
-0.18916666666666668,-0.04,0.2,0.02
-0.32999999999999996,-0.04,0.15,0.03
-0.37700000000000006,-0.03,0.05,0.05
-0.36125,-0.03,0.25,0.07
-0.02,-0.02,0.18,0.08
-1.25,-0.02,0.18,0.08
-1.21,-0.02,0.2,0.09
-0.5787500000000001,-0.01,0.08,0.09
-0.6522222222222224,-0.02,0.1,0.09
-0.6577777777777779,-0.01,0.05,0.09
-0.6788888888888889,-0.01,0.1,0.09
-0.6075,0.0,0.18,0.09
-1.2,-0.01,0.15,0.07
-1.22,0.0,0.0,0.02
-0.759090909090909,-0.01,0.05,0.05
-0.813,-0.01,0.12,0.05
-0.7654545454545455,-0.01,0.42,0.02
-0.92,0.0,0.4,0.01
-1.28,-0.03,0.28,0.0
-1.27,-0.02,0.33,0.0
-0.4609090909090909,-0.03,0.33,0.0
-0.4391666666666667,-0.04,0.32,-0.01
-0.4881818181818181,-0.02,0.43,-0.02
-1.24,-0.04,0.38,0.0
-0.62,-0.05,0.35,0.01
-0.31428571428571433,-0.03,0.3,0.01
-0.26,-0.03,0.3,0.03
-0.33375,-0.01,0.3,0.04
-0.25333333333333335,-0.01,0.3,0.04
-0.27888888888888885,0.0,0.3,0.04
-0.22749999999999998,0.0,0.2,0.05
-0.0642857142857143,0.0,0.15,0.05
-0.033333333333333326,0.0,0.03,0.05
-0.06857142857142856,0.01,0.03,0.03
-0.18,0.01,0.0,-0.03
-0.2,0.01,0.0,-0.16
-0.1763636363636364,0.01,0.0,-0.012307692307692306
-0.23583333333333334,0.0,0.0,-0.02692307692307692
-0.21,0.01,0.0,-0.018461538461538463
-0.1792307692307692,-0.01,0.0,-0.02
-0.27,0.0,0.0,-0.02
-0.19,-0.02,0.0,-0.02
-0.03,-0.02,0.0,-0.04
-0.02,-0.03,0.1,-0.05
-0.01,-0.02,0.0,-0.04
0.0,-0.04,0.07,-0.06
0.03,-0.04,0.0,-0.04
0.0,-0.05,0.0,-0.02
-0.07,-0.03,0.0,0.0
-0.1,-0.05,0.1,0.0
-0.12,-0.03,0.12,0.02
-0.13,-0.02,0.05,0.03
-0.14,-0.01,0.1,0.03
-0.15,-0.01,0.28,0.01
-0.01,-0.01,0.35,0.0
0.02,0.0,0.28,0.03
0.02,-0.01,0.18,0.01
0.02,0.0,0.1,0.01
0.02,0.0,0.1,0.01
0.02,0.0,0.03,0.0
0.03,-0.01,0.0,-0.09
0.02,0.01,0.0,-0.1
0.03,-0.01,0.0,0.01
0.03,0.0,0.0,0.05
0.04,-0.02,0.12,0.05
-0.03,0.0,0.08,0.03
-0.04,-0.01,0.1,-0.02
-0.02,-0.01,0.25,-0.04
0.0,-0.02,0.1,-0.06
0.02,-0.03,0.2,-0.07
0.04,-0.04,0.12214285714285718,-0.06
0.02,-0.04,0.0,-0.05
0.0,-0.05,0.11357142857142861,-0.03
-0.03,-0.04,0.0,-0.02
-0.04,-0.03,0.12,-0.01
-0.05,-0.02,0.1,0.0
-0.05,-0.01,0.12,0.0
-0.06,-0.01,0.12,0.01
-0.06,-0.01,0.15,0.01
0.04,-0.01,0.12,0.0
0.06,0.0,0.12,-0.05
0.05,0.0,0.0,-0.15
0.05,0.01,0.0,-0.024999999999999998
0.05,0.0,0.0,-0.040833333333333326
0.05,0.01,0.0,-0.04727272727272727
0.02,0.0,0.03,-0.05727272727272728
-0.04,0.01,0.0,-0.049090909090909095
-0.03,-0.01,0.0,-0.08
-0.01,0.0,0.0,-0.04
0.02,-0.03,0.0,-0.06
0.06,-0.02,0.1,-0.07
0.04,-0.04,0.1,-0.1
0.03,-0.02,0.05,-0.1
0.04,-0.04,0.03,-0.09
0.03,-0.03,0.08,-0.11
0.0,-0.05,0.08,-0.1
0.02,-0.04,0.03,-0.08
0.01,-0.04,0.0,-0.07
0.01,-0.08,0.0,-0.06
0.0,-0.07,0.0,-0.04
0.0,-0.07,0.0,-0.03
-0.01,-0.06,0.0,-0.03
0.05,-0.06,0.0,-0.03
0.07,-0.06,0.0,-0.02
0.07,-0.06,0.0,-0.02
0.07,-0.05,0.0,-0.02
0.07,-0.06,0.0,-0.02
0.06,-0.05,0.0,-0.02
0.05,-0.05,0.0,-0.02
0.03,-0.04,0.0,-0.02
0.02,-0.05,0.022727272727272728,-0.03
-0.04,-0.05,0.025555555555555557,-0.06
-0.03,-0.07,0.05875,-0.1
0.01,-0.06,0.03833333333333333,-0.11
0.04,-0.08,0.096,-0.13
0.05,-0.06,0.1825,-0.15
0.0,-0.09,0.06333333333333334,-0.13
-0.03,-0.07,0.04833333333333334,-0.14
-0.04,-0.1,0.04,-0.14
-0.05,-0.08,0.0225,-0.13
-0.06,-0.09,0.003333333333333333,-0.13
-0.21,-0.08,0.0,-0.11
-0.22,-0.08,0.0,-0.1
-0.24,-0.07,0.0,-0.09
-0.25,-0.07,0.0,-0.07
-0.23,-0.06,0.0,-0.07
-0.15,-0.06,0.0,-0.06
-0.15,-0.05,0.0,-0.05
-0.15,-0.06,0.0,-0.05
-0.17,-0.05,0.0,-0.04
-0.17,-0.05,0.0,-0.04
-0.19,-0.05,0.0,-0.04
-0.18,-0.05,0.0,-0.04
-0.19,-0.04,0.0,-0.04
-0.2,-0.05,0.0,-0.04
-0.24,-0.05,0.02090909090909091,-0.08
-0.25,-0.05,0.045454545454545456,-0.05
-0.2,-0.06,0.036,-0.14
-0.18,-0.07,0.07333333333333335,-0.17
-0.21,-0.08,0.09000000000000001,-0.19
-0.2,-0.08,0.0,-0.12428571428571429
-0.18,-0.08,0.03,-0.12928571428571428
-0.18,-0.08,0.1,-0.13499999999999998
-0.18,-0.1,0.028181818181818186,-0.19
-0.28,-0.09,0.0,-0.18
-0.29,-0.08,0.0,-0.17
-0.3,-0.07,0.0,-0.14
-0.33,-0.07,0.0,-0.11
-0.34,-0.06,0.0,-0.1
-0.36,-0.07,0.0,-0.1
-0.25,-0.04,0.38,-0.08
-0.18,-0.05,0.4,-0.07
-0.16,-0.02,0.25,-0.07
-0.19,-0.04,0.15,-0.07
-0.19,-0.03,0.18,-0.05
-0.2,-0.04,0.15,-0.05
-0.2,-0.03,0.12,-0.06
-0.21,-0.04,0.1,-0.04
-0.26,-0.04,0.25,-0.03
-0.27,-0.04,0.23,-0.05
-0.27,-0.05,0.25,-0.07
-2.27,-0.06,0.15,-0.04
-1.79,-0.05,0.28,-0.09
-1.24,-0.06,0.28,-0.12
0.01,-0.06,0.23,-0.15
0.23,-0.07,0.03,-0.16
0.2,-0.09,0.1,-0.18
0.21,-0.08,0.1,-0.08
0.16,-0.08,0.09214285714285715,0.07
0.31,-0.06,0.12,0.05
0.28,-0.07,0.18,0.06
0.22,-0.05,0.12,0.07
0.27,-0.05,0.0,0.07
0.31,-0.04,0.0,0.09
0.41,-0.05,0.0,0.1
0.43,-0.03,0.0,0.1
0.39,-0.04,0.0,0.1
0.41,-0.03,0.0,0.11
0.4,-0.04,0.0,0.1
0.41,-0.03,0.0,0.08
0.29,-0.04,0.0,0.04
0.35,-0.03,0.0,0.02
0.27,-0.04,0.0,0.05
0.15,-0.04,0.0,0.06
0.23,-0.04,0.1,0.01
0.28,-0.06,0.05555555555555555,-0.02
0.3,-0.06,0.07875000000000001,-0.04
0.31,-0.07,0.06857142857142857,-0.06
0.32,-0.06,0.06,-0.07
0.42,-0.08,0.045,-0.06
0.41,-0.08,0.04428571428571428,-0.06
0.16,-0.09,0.054285714285714284,-0.06
0.27,-0.07,0.0,-0.02
0.08,-0.08,0.0,-0.01
0.08,-0.05,0.0,-0.06
0.09,-0.04,0.019285714285714288,-0.026923076923076918
0.07,-0.03,0.12,-0.012307692307692304
0.05,-0.04,0.0,0.001538461538461536
0.18,-0.04,0.0,-0.09
0.34,-0.04,0.03,0.03
0.32,-0.03,0.0,0.04
0.2,-0.04,0.0,0.08
0.07,-0.04,0.0,0.09
0.06,-0.04,0.17,0.1
0.05,-0.04,0.12,0.1
0.0,-0.03,0.03,0.1
0.07,-0.04,0.0,0.09
0.13,-0.03,0.0,0.09
0.0,-0.04,0.0,0.07
0.09,-0.04,0.0,0.03
0.09,-0.05,0.05,-0.03
0.27,-0.05,0.05,-0.05
0.27,-0.07,0.15,-0.06
0.23,-0.07,0.05545454545454545,-0.06
0.16,-0.09,0.060000000000000005,-0.05
-0.25,-0.08,0.061,-0.04
0.93,-0.08,0.03636363636363637,-0.05
0.94,-0.04,0.1,-0.04818181818181819
0.93,-0.05,0.0,-0.040999999999999995
0.92,-0.04,0.0,-0.0225
0.89,-0.05,0.0,-0.012857142857142859
0.88,-0.04,0.0,0.0016666666666666653
0.89,-0.05,0.0,0.005000000000000002
0.89,-0.04,0.0,0.03333333333333333
0.9,-0.05,0.0,0.008571428571428572
0.87,-0.04,0.0,0.0012499999999999994
0.85,-0.04,0.0,-0.005555555555555556
0.85,-0.03,0.0,-0.010000000000000002
0.87,-0.04,0.0,-0.02090909090909091
0.85,-0.03,0.0,-0.17
0.84,-0.03,0.0,-0.09
0.97,-0.03,0.08,-0.06
1.09,-0.04,0.23,-0.01
1.06,-0.05,0.25,-0.03
1.03,-0.05,0.05,-0.06
1.02,-0.06,0.05,-0.07
1.01,-0.06,0.1076923076923077,-0.07
1.01,-0.07,0.1,-0.06
1.01,-0.07,0.03,-0.06
1.02,-0.08,0.08,-0.05
1.07,-0.07,0.1,-0.04
1.0,-0.07,0.05,-0.02
0.98,-0.06,0.0,0.0
0.95,-0.07,0.0,0.01
0.94,-0.05,0.0,0.02
0.93,-0.06,0.0,0.02
0.94,-0.04,0.003125,0.02
0.93,-0.05,0.0,0.03
0.91,-0.04,0.0,0.03
0.91,-0.05,0.0,0.03
0.91,-0.04,0.0,0.03
0.9,-0.04,0.0,0.03
0.9,-0.03,0.0,0.02
0.89,-0.04,0.015333333333333332,-0.03
0.89,-0.03,0.0,0.02
0.89,-0.04,0.0,0.0
0.92,-0.04,0.05,-0.03
0.23,-0.05,0.0,-0.05
0.22,-0.07,0.15,-0.07
0.17,-0.07,0.04666666666666667,-0.09
0.18,-0.07,0.0,-0.11
0.18,-0.08,0.1,-0.1
0.19,-0.09,0.08,-0.09
0.13,-0.1,0.08,-0.07
0.14,-0.09,0.0,-0.07
0.14,-0.08,0.0,-0.05
0.12,-0.09,0.0,-0.03
0.09,-0.06,0.0,0.0
0.06,-0.07,0.0,0.01
0.05,-0.05,0.0,0.02
0.06,-0.06,0.0,0.03
0.05,-0.04,0.002,0.05
0.05,-0.05,0.0,0.06
0.05,-0.04,0.0,0.05
0.03,-0.05,0.0,0.03
0.02,-0.04,0.0,-0.01
0.02,-0.05,0.0,-0.05
0.03,-0.04,0.0,-0.07
0.11,-0.05,0.0,-0.05
0.15,-0.05,0.011428571428571429,0.0
-0.02,-0.07,0.04666666666666667,-0.03
0.04,-0.07,0.05,-0.07
0.24,-0.08,0.0625,-0.1
0.29,-0.08,0.05,-0.11
0.32,-0.08,0.075,-0.12
0.24,-0.1,0.06666666666666667,-0.13
0.17,-0.1,0.0275,-0.11
0.23,-0.11,0.02666666666666667,-0.09
0.23,-0.1,0.021666666666666667,-0.08
0.22,-0.09,0.01666666666666667,-0.07
0.22,-0.08,0.0,-0.04
0.2,-0.07,0.0,-0.01
0.18,-0.07,0.0,0.0
0.16,-0.07,0.0,0.03
0.22,-0.06,0.0,0.05
0.33,-0.07,0.0,0.06
0.37,-0.05,0.0,0.07
0.35,-0.06,0.0,0.07
0.36,-0.05,0.0,0.07
0.39,-0.06,0.0,0.08
0.39,-0.04,0.0,0.08
0.4,-0.06,0.0,0.08
0.42,-0.05,0.0,0.07
0.34,-0.07,0.01,0.02
0.34,-0.07,0.04,-0.01
0.36,-0.08,0.04666666666666667,-0.03
0.35,-0.07,0.04,-0.06
0.32,-0.09,0.025,-0.08
0.3,-0.08,0.0,-0.09
0.33,-0.1,0.06666666666666667,-0.09
0.33,-0.1,0.0275,-0.08
0.32,-0.1,0.02666666666666667,-0.08
0.31,-0.1,0.018571428571428572,-0.07
0.28,-0.1,0.005555555555555556,-0.06
0.26,-0.09,0.0,-0.04
0.25,-0.08,0.0,-0.03
0.25,-0.07,0.0,-0.01
0.25,-0.08,0.0,0.0
0.37,-0.08,0.0,0.01
0.36,-0.07,0.0,0.02
0.3,-0.07,0.0,0.02
0.26,-0.07,0.0,0.04
0.24,-0.07,0.0,0.04
0.22,-0.07,0.0,0.05
0.23,-0.07,0.0,0.05
0.23,-0.06,0.0,0.06
0.24,-0.07,0.0,0.05
0.26,-0.06,0.0,0.03
0.25,-0.07,0.025,-0.03
0.22,-0.06,0.01,-0.04
0.27,-0.07,0.0625,-0.08
0.34,-0.07,0.0,-0.08
0.3,-0.1,0.0,-0.11
0.26,-0.09,0.025,-0.13
0.24,-0.11,0.03,-0.14
0.27,-0.11,0.0,-0.11
-0.41,-0.11,0.003333333333333333,-0.1
-0.46,-0.09,0.0,-0.09
-0.47,-0.09,0.0,-0.07
-0.5,-0.07,0.0,-0.05
-0.52,-0.07,0.0,0.0
-0.53,-0.07,0.0,-0.02
-0.36,-0.07,0.05,0.0
-0.38,-0.07,0.0,0.01
-0.41,-0.06,0.0,0.0
-0.45,-0.06,0.0,0.0
-0.46,-0.06,0.0,0.02
-0.47,-0.06,0.0,0.02
-0.49,-0.06,0.0,0.0
-0.52,-0.06,0.0,-0.01
-0.46,-0.05,0.0,-0.05
-0.36,-0.06,0.0,-0.02
-0.37,-0.06,0.0,-0.05
-0.36,-0.07,0.006,-0.05
-0.29,-0.07,0.03333333333333333,-0.08
-0.27,-0.09,0.015,-0.11
-0.27,-0.09,0.015,-0.1
-0.26,-0.09,0.01,-0.09
-0.26,-0.09,0.032,-0.09
-0.28,-0.1,0.015714285714285715,-0.06
-0.32,-0.08,0.03,-0.05
